year,Customer_ID,Order_Nr,Product_category,Quantity,Value
2025,A810546077,I135577808,Beauty,1,76.56449
2025,A810546135,I135535119,Beauty,1,76.56449
2025,A81051524,I135622955,Beauty,1,118.4783
2025,A810546160,I135652357,Beauty,1,49.44237
2025,A810546229,I135502303,Beauty,1,197.74535
2025,A810546229,I135541094,Beauty,1,98.6917
2025,A810546232,I135600528,Beauty,3,315.18606
2025,A810546326,I135538797,Beauty,1,69.63918
2025,A810546326,I135570181,Beauty,2,432.43373
2025,A810546326,I135628506,Beauty,2,94.15526
2025,A810546397,I135545642,Beauty,2,104.86898
2025,A81051552,I135635030,Beauty,6,453.08901
2025,A81051555,I135636422,Beauty,3,205.65999
2025,A810546552,I135549298,Beauty,2,369.81638
2025,A810546593,I135548052,Beauty,1,235.36402
2025,A810546610,I135655006,Beauty,2,118.28526
2025,A810546662,I135667025,Beauty,1,130.35026
2025,A810546796,I135670671,Beauty,3,196.78015
2025,A810546833,I135642569,Beauty,1,76.56449
2025,A81051598,I135518058,Beauty,1,49.24933
2025,A81051598,I135632998,Beauty,1,93.23832
2025,A810546907,I135596578,Electronics,1,17.80794
2025,A810546995,I135666287,Beauty,1,5.93598
2025,A81051610,I135496135,Beauty,1,106.79938
2025,A810547045,I135643725,Beauty,1,98.6917
2025,A810547060,I135677327,Beauty,1,49.24933
2025,A810547102,I135577845,Beauty,1,76.56449
2025,A810547134,I135669914,Beauty,2,131.17068
2025,A810547163,I135600970,Beauty,1,90.77706
2025,A810547196,I135577906,Beauty,1,76.56449
2025,A810547196,I135610488,Beauty,1,54.63032
2025,A810547196,I135661484,Beauty,1,158.02737
2025,A810547210,I135657549,Beauty,1,158.02737
2025,A810547288,I135515770,Beauty,1,241.3
2025,A810547288,I135628665,Beauty,5,330.8223
2025,A810547496,I135665842,Beauty,2,113.62817
2025,A810547507,I135543691,Beauty,1,98.6917
2025,A81051676,I135655987,Beauty,1,59.28741
2025,A810547692,I135674221,Beauty,1,65.07861
2025,A810547745,I135617877,Beauty,1,98.86061
2025,A810547764,I135565563,Beauty,1,43.77182
2025,A810547766,I135503734,Beauty,3,137.80643
2025,A810547766,I135540124,Beauty,3,212.1027
2025,A810547904,I135563641,Beauty,1,77.14361
2025,A810547915,I135482539,Beauty,2,86.6267
2025,A810547915,I135489625,Beauty,2,122.21845
2025,A810547918,I135655992,Beauty,1,59.28741
2025,A810547949,I135623508,Beauty,1,118.4783
2025,A810547984,I135486123,Beauty,1,78.9051
2025,A81051711,I135489956,Beauty,2,138.04773
2025,A81051711,I135652638,Beauty,2,217.31478
2025,A81051711,I135676234,Beauty,4,246.126
2025,A810548075,I135544341,Beauty,1,44.49572
2025,A810548329,I135640816,Beauty,1,150.11273
2025,A810548458,I135486819,Beauty,1,78.9051
2025,A810548503,I135484844,Beauty,5,246.58447
2025,A81051770,I135517048,Beauty,3,128.1303
2025,A81051770,I135522195,Beauty,1,49.24933
2025,A81051770,I135522196,Beauty,2,39.52494
2025,A81051773,I135635273,Beauty,2,180.75783
2025,A810548725,I135538632,Beauty,2,143.62176
2025,A810548725,I135538641,Beauty,1,98.59518
2025,A810548769,I135591019,Beauty,1,15.63624
2025,A810548789,I135521618,Beauty,1,51.22799
2025,A810548844,I135483708,Beauty,3,187.29706
2025,A810548844,I135632530,Beauty,4,283.18968
2025,A810548844,I135669035,Beauty,3,187.99683
2025,A810548851,I135529221,Beauty,1,56.82615
2025,A810548928,I135623009,Beauty,1,118.4783
2025,A810548964,I135591324,Beauty,1,373.82196
2025,A81051806,I135680089,Beauty,1,85.05825
2025,A81051810,I135541986,Beauty,2,165.74897
2025,A810549006,I135623420,Beauty,1,118.4783
2025,A81051812,I135593578,Beauty,2,112.34928
2025,A81051816,I135565721,Beauty,1,60.325
2025,A810549300,I135610825,Beauty,1,54.63032
2025,A810549357,I135552423,Beauty,1,98.88474
2025,A810549357,I135651990,Beauty,1,74.17562
2025,A81051854,I135563642,Beauty,1,77.14361
2025,A81051854,I135647066,Beauty,1,43.65117
2025,A81051861,I135476677,Beauty,1,39.47668
2025,A81051861,I135548441,Beauty,1,252.23089
2025,A81051861,I135580758,Beauty,1,49.24933
2025,A810549557,I135538696,Beauty,1,46.49851
2025,A810549557,I135608971,Beauty,1,54.63032
2025,A810549569,I135538648,Beauty,1,54.63032
2025,A810549659,I135617826,Beauty,1,39.35603
2025,A810549659,I135623236,Beauty,2,84.35848
2025,A810549666,I135567333,Beauty,1,53.73751
2025,A810549803,I135537669,Beauty,1,54.63032
2025,A810549803,I135619470,Beauty,2,98.28149
2025,A810550010,I135535820,Beauty,2,142.24635
2025,A810550010,I135552536,Beauty,1,59.14263
2025,A810550010,I135609466,Beauty,1,54.63032
2025,A810550010,I135617736,Beauty,1,49.24933
2025,A810550010,I135621303,Beauty,1,71.01459
2025,A810550044,I135645785,Beauty,1,76.56449
2025,A810550062,I135603756,Beauty,3,185.02884
2025,A810550062,I135613768,Beauty,1,69.03593
2025,A81051920,I135515286,Beauty,2,127.47879
2025,A810550116,I135604854,Beauty,1,54.63032
2025,A810550140,I135582247,Beauty,1,39.35603
2025,A810550140,I135673485,Beauty,2,128.97485
2025,A810550165,I135681791,Beauty,1,49.24933
2025,A810550199,I135477138,Beauty,2,106.4133
2025,A810550199,I135662413,Beauty,2,237.10138
2025,A810550199,I135673750,Beauty,4,205.41869
2025,A810550268,I135564477,Beauty,2,123.42495
2025,A810550282,I135589403,Beauty,1,69.03593
2025,A810550282,I135647375,Beauty,2,172.84319
2025,A810550292,I135616071,Beauty,1,76.15428
2025,A810550495,I135669402,Beauty,16,1314.86783
2025,A810550540,I135521412,Beauty,2,117.97157
2025,A810550545,I135569436,Beauty,4,269.07363
2025,A810550597,I135562331,Beauty,5,267.14323
2025,A810550597,I135639122,Electronics,1,45.48505
2025,A81051975,I135485254,Beauty,2,124.22124
2025,A81051975,I135634500,Beauty,1,93.23832
2025,A810550671,I135529002,Beauty,1,76.66101
2025,A810550671,I135576983,Beauty,1,87.51951
2025,A810550683,I135657553,Beauty,1,78.9051
2025,A810550695,I135481346,Beauty,3,293.6621
2025,A810550695,I135499512,Beauty,3,171.49191
2025,A810550695,I135549909,Beauty,1,64.28232
2025,A810550695,I135556774,Beauty,1,57.35701
2025,A810550695,I135585280,Beauty,2,164.95268
2025,A810550695,I135612858,Beauty,2,128.56464
2025,A810550695,I135646288,Beauty,1,56.36768
2025,A810550695,I135656648,Beauty,4,392.78814
2025,A810550695,I135679937,Beauty,1,64.28232
2025,A810550789,I135610966,Beauty,1,54.63032
2025,A810550834,I135527606,Beauty,2,153.34615
2025,A810550892,I135570427,Beauty,2,120.21566
2025,A810550893,I135635479,Beauty,1,93.23832
2025,A81052009,I135510566,Beauty,1,138.2649
2025,A810551013,I135633206,Beauty,1,65.58534
2025,A810551013,I135669263,Beauty,2,128.97485
2025,A810551026,I135525852,Beauty,1,76.66101
2025,A810551026,I135564687,Beauty,1,51.22799
2025,A810551026,I135642236,Beauty,1,76.56449
2025,A810551026,I135671739,Beauty,2,109.23651
2025,A810551132,I135673669,Beauty,1,56.82615
2025,A810551225,I135640562,Beauty,2,128.56464
2025,A81052042,I135624232,Beauty,2,81.17332
2025,A81052042,I135669055,Beauty,3,194.56019
2025,A810551341,I135681065,Beauty,3,164.90442
2025,A810551348,I135489624,Beauty,1,78.9051
2025,A810551348,I135523056,Beauty,1,77.14361
2025,A810551348,I135563535,Beauty,1,197.74535
2025,A810551348,I135610806,Beauty,2,109.23651
2025,A810551348,I135634050,Beauty,4,317.64732
2025,A810551350,I135490047,Beauty,1,59.14263
2025,A810551350,I135564221,Beauty,2,87.51951
2025,A810551350,I135640378,Beauty,2,142.31874
2025,A810551411,I135642762,Beauty,3,214.32266
2025,A810551443,I135529347,Beauty,1,54.72684
2025,A810551468,I135596556,Beauty,1,848.50732
2025,A810551573,I135604170,Beauty,1,54.63032
2025,A810551619,I135675028,Beauty,1,65.58534
2025,A810551763,I135514906,Beauty,3,148.13407
2025,A810551842,I135548005,Beauty,2,365.88319
2025,A810551842,I135666196,Beauty,1,294.69969
2025,A810551843,I135517431,Beauty,1,54.63032
2025,A810551950,I135484575,Beauty,1,78.9051
2025,A810551970,I135676263,Beauty,2,102.96271
2025,A810551985,I135593024,Beauty,1,848.50732
2025,A810552048,I135556105,Beauty,1,77.14361
2025,A810552055,I135508933,Beauty,3,203.72959
2025,A810552102,I135582546,Beauty,3,224.8916
2025,A810552102,I135601378,Beauty,1,59.14263
2025,A810552176,I135602805,Beauty,3,196.78015
2025,A810552197,I135579632,Beauty,1,65.07861
2025,A810552270,I135641278,Beauty,1,93.23832
2025,A810552297,I135541865,Beauty,1,98.6917
2025,A81052143,I135544052,Beauty,1,109.45368
2025,A81052143,I135671030,Beauty,1,72.99325
2025,A810552406,I135532019,Beauty,1,56.82615
2025,A810552435,I135531180,Beauty,1,334.24876
2025,A81052164,I135527729,Beauty,3,170.55084
2025,A81052164,I135546505,Beauty,1,227.25634
2025,A810552599,I135640348,Beauty,1,93.23832
2025,A810552749,I135641548,Beauty,4,201.50963
2025,A810552768,I135541777,Beauty,2,205.49108
2025,A810552871,I135592071,Beauty,1,138.2649
2025,A810552882,I135609151,Beauty,1,54.63032
2025,A810552891,I135562843,Beauty,2,129.60223
2025,A810552896,I135604824,Beauty,2,102.67315
2025,A810552930,I135634444,Beauty,2,186.45251
2025,A810552960,I135680676,Beauty,1,39.52494
2025,A81052207,I135677106,Beauty,6,354.27666
2025,A810552980,I135581658,Beauty,1,91.91117
2025,A810553005,I135486434,Beauty,1,39.35603
2025,A810553005,I135561698,Beauty,2,123.42495
2025,A810553038,I135474404,Beauty,1,54.63032
2025,A810553038,I135524303,Beauty,2,131.29133
2025,A810553038,I135533482,Beauty,1,54.63032
2025,A810553038,I135538982,Beauty,1,54.63032
2025,A810553038,I135548539,Beauty,1,54.63032
2025,A810553038,I135572289,Beauty,3,191.39916
2025,A810553038,I135577574,Beauty,2,164.084
2025,A810553038,I135584688,Beauty,1,27.70124
2025,A810553038,I135586349,Beauty,1,54.63032
2025,A810553038,I135603115,Beauty,3,163.86683
2025,A810553038,I135675291,Beauty,4,257.9497
2025,A81052217,I135611291,Beauty,2,174.04969
2025,A810553101,I135638836,Beauty,2,152.23617
2025,A810553173,I135484967,Beauty,1,78.9051
2025,A810553174,I135563850,Beauty,1,77.14361
2025,A810553215,I135549009,Beauty,1,87.51951
2025,A810553274,I135527407,Beauty,2,135.80364
2025,A81052244,I135514570,Beauty,1,54.38902
2025,A810553410,I135591715,Beauty,1,69.03593
2025,A810553525,I135658001,Beauty,2,316.05474
2025,A81052275,I135606528,Beauty,10,575.21094
2025,A810553659,I135538679,Beauty,3,146.30019
2025,A810553659,I135568601,Beauty,1,72.99325
2025,A81052286,I135538466,Beauty,2,143.62176
2025,A810553778,I135673283,Beauty,1,56.82615
2025,A810553845,I135485465,Beauty,1,78.9051
2025,A810553845,I135540503,Beauty,1,76.56449
2025,A810553845,I135558396,Beauty,2,152.11552
2025,A810553845,I135607308,Beauty,1,54.63032
2025,A81052297,I135514705,Beauty,1,54.38902
2025,A81052298,I135561839,Beauty,1,77.14361
2025,A810553906,I135556955,Beauty,1,77.14361
2025,A810553906,I135655814,Beauty,1,59.28741
2025,A810553916,I135503194,Beauty,2,129.0955
2025,A810554324,I135595130,Beauty,1,21.93417
2025,A81052347,I135624628,Beauty,1,39.45255
2025,A81052347,I135669752,Beauty,2,128.97485
2025,A810554452,I135598870,Beauty,2,160.12668
2025,A810554464,I135498985,Beauty,2,90.99423
2025,A810554548,I135592516,Beauty,1,373.82196
2025,A81052367,I135486306,Beauty,3,145.76933
2025,A81052367,I135530030,Beauty,1,48.26
2025,A81052367,I135606829,Beauty,6,398.41043
2025,A810554650,I135661467,Beauty,1,106.38917
2025,A81052381,I135605673,Beauty,9,752.78361
2025,A810554795,I135609473,Beauty,1,54.63032
2025,A810554803,I135601721,Beauty,2,138.81989
2025,A810554803,I135634560,Beauty,2,158.82366
2025,A810554803,I135675435,Beauty,3,135.34517
2025,A810554839,I135556132,Beauty,1,64.28232
2025,A810554928,I135609118,Beauty,1,54.63032
2025,A810554954,I135564055,Beauty,1,77.14361
2025,A810554969,I135493113,Beauty,1,59.14263
2025,A810554969,I135607074,Beauty,2,127.62357
2025,A810554975,I135557678,Beauty,1,77.14361
2025,A810554979,I135624139,Beauty,1,167.92067
2025,A810554993,I135488069,Beauty,1,59.14263
2025,A810554993,I135642902,Beauty,1,76.56449
2025,A810554993,I135666342,Beauty,1,294.69969
2025,A810554993,I135706569,Beauty,1,59.14263
2025,A810555080,I135563564,Beauty,2,131.53263
2025,A810555092,I135622317,Beauty,1,118.4783
2025,A810555167,I135532280,Beauty,1,54.63032
2025,A810555198,I135561726,Beauty,1,77.14361
2025,A810555201,I135486695,Beauty,3,172.67428
2025,A810555201,I135514780,Beauty,2,117.63375
2025,A810555201,I135514796,Beauty,1,39.35603
2025,A810555201,I135678365,Beauty,1,65.22339
2025,A810555210,I135610224,Beauty,2,109.23651
2025,A810555210,I135624417,Beauty,1,118.4783
2025,A810555213,I135679898,Beauty,5,293.56558
2025,A810555391,I135571504,Beauty,2,39.5732
2025,A810555391,I135675831,Beauty,1,65.58534
2025,A810555449,I135592871,Beauty,1,15.63624
2025,A810555475,I135486578,Beauty,2,157.83433
2025,A810555475,I135560168,Beauty,1,77.14361
2025,A81052479,I135571377,Beauty,1,65.58534
2025,A810555842,I135606477,Beauty,1,54.63032
2025,A810555869,I135656156,Beauty,1,59.28741
2025,A810556012,I135662408,Beauty,2,131.17068
2025,A810556174,I135619775,Beauty,2,122.62866
2025,A810556174,I135667952,Beauty,1,39.45255
2025,A810556227,I135520707,Beauty,4,315.66866
2025,A810556441,I135569335,Beauty,1,375.60758
2025,A810556441,I135682107,Beauty,2,137.27557
2025,A810556451,I135542216,Beauty,2,334.05572
2025,A810556451,I135557534,Beauty,1,77.14361
2025,A810556451,I135586818,Beauty,1,69.03593
2025,A810556451,I135641930,Beauty,2,135.8519
2025,A810556451,I135667252,Beauty,1,294.69969
2025,A810556451,I135669550,Beauty,1,65.58534
2025,A810556477,I135565026,Beauty,1,77.14361
2025,A810556697,I135606352,Beauty,6,386.44195
2025,A810556697,I135675084,Beauty,3,188.26226
2025,A810556720,I135667535,Beauty,1,5.93598
2025,A810556730,I135559045,Beauty,3,192.65392
2025,A810556730,I135641369,Beauty,1,158.02737
2025,A810556877,I135484317,Beauty,1,78.9051
2025,A810556887,I135517569,Beauty,1,59.14263
2025,A810556918,I135518940,Beauty,1,78.9051
2025,A810556918,I135548528,Beauty,1,239.10417
2025,A810556966,I135561322,Beauty,1,77.14361
2025,A81052607,I135477495,Beauty,1,133.51129
2025,A81052607,I135624117,Beauty,1,118.4783
2025,A810556977,I135556046,Beauty,1,50.4317
2025,A81052612,I135558456,Beauty,1,64.28232
2025,A810557040,I135536821,Beauty,1,83.07959
2025,A810557040,I135598964,Beauty,3,179.38242
2025,A810557040,I135642295,Beauty,1,76.56449
2025,A810557040,I135654840,Beauty,2,118.43004
2025,A810557040,I135660117,Beauty,1,59.14263
2025,A81052616,I135540452,Beauty,1,69.63918
2025,A81052616,I135605259,Beauty,2,109.26064
2025,A81052616,I135609148,Beauty,1,54.63032
2025,A81052616,I135642106,Beauty,1,69.10832
2025,A810557122,I135629146,Beauty,2,75.16495
2025,A81052622,I135536121,Beauty,2,125.81382
2025,A81052622,I135558246,Beauty,2,127.57531
2025,A81052622,I135589232,Beauty,2,142.00505
2025,A81052622,I135638276,Beauty,1,102.84206
2025,A810557128,I135528890,Beauty,1,29.63164
2025,A810557152,I135559681,Beauty,4,240.76914
2025,A810557167,I135581819,Beauty,1,27.70124
2025,A81052634,I135558296,Beauty,5,330.0984
2025,A810557258,I135645558,Beauty,1,76.56449
2025,A81052637,I135521769,Beauty,2,122.24258
2025,A81052637,I135619814,Beauty,1,118.4783
2025,A810557348,I135593754,Beauty,1,5.93598
2025,A810557459,I135482381,Electronics,2,482.6
2025,A810557462,I135548096,Beauty,1,235.36402
2025,A810557462,I135548099,Beauty,1,116.69268
2025,A810557542,I135502327,Beauty,1,56.36768
2025,A810557542,I135676036,Beauty,1,49.24933
2025,A810557589,I135609550,Beauty,2,67.49161
2025,A810557654,I135556525,Beauty,7,554.55566
2025,A810557654,I135633396,Beauty,2,316.05474
2025,A810557924,I135558439,Beauty,1,29.46273
2025,A81052703,I135637672,Beauty,8,745.83417
2025,A810558021,I135656321,Beauty,1,59.28741
2025,A810558023,I135474674,Beauty,1,47.17415
2025,A810558048,I135572633,Beauty,1,375.60758
2025,A810558055,I135589831,Beauty,1,6.92531
2025,A81052721,I135616080,Beauty,3,118.81612
2025,A81052721,I135633080,Beauty,1,93.23832
2025,A810558174,I135645093,Beauty,1,58.99785
2025,A810558184,I135654731,Beauty,1,59.28741
2025,A810558204,I135539883,Beauty,1,46.49851
2025,A810558208,I135593700,Beauty,1,31.44139
2025,A810558213,I135542458,Beauty,1,108.585
2025,A810558213,I135639718,Beauty,1,158.02737
2025,A810558263,I135642984,Beauty,1,76.56449
2025,A810558264,I135514666,Beauty,2,93.74505
2025,A810558264,I135523897,Beauty,1,175.28032
2025,A810558264,I135524021,Beauty,4,333.66964
2025,A810558264,I135544656,Beauty,1,98.6917
2025,A810558264,I135659127,Beauty,3,289.77717
2025,A81052739,I135646341,Beauty,1,59.28741
2025,A810558303,I135544106,Beauty,3,281.13863
2025,A810558303,I135601788,Beauty,2,134.11454
2025,A81052745,I135507058,Beauty,3,138.19251
2025,A81052745,I135609298,Beauty,2,131.29133
2025,A81052745,I135609299,Beauty,2,109.23651
2025,A81052752,I135639325,Beauty,2,148.83384
2025,A810558489,I135488349,Beauty,1,78.9051
2025,A810558568,I135580581,Beauty,1,45.48505
2025,A810558568,I135677557,Beauty,1,49.24933
2025,A810558589,I135562270,Beauty,2,127.57531
2025,A810558761,I135597682,Beauty,4,220.71711
2025,A810558833,I135556400,Beauty,2,120.79478
2025,A81052804,I135555054,Beauty,2,122.62866
2025,A81052810,I135529351,Beauty,2,107.06481
2025,A81052820,I135528333,Beauty,3,258.69773
2025,A81052820,I135635629,Beauty,4,329.47102
2025,A810559158,I135604691,Beauty,1,54.63032
2025,A810559176,I135564507,Beauty,1,77.14361
2025,A810559178,I135563902,Beauty,2,142.367
2025,A81052829,I135486798,Beauty,1,78.9051
2025,A810559218,I135485621,Beauty,1,78.9051
2025,A810559320,I135613356,Beauty,1,43.77182
2025,A810559350,I135629976,Beauty,1,256.93624
2025,A81052855,I135633403,Beauty,2,186.45251
2025,A81052856,I135555641,Beauty,1,76.56449
2025,A81052856,I135592242,Beauty,3,948.09183
2025,A810559494,I135528995,Beauty,2,140.05052
2025,A81052862,I135645301,Electronics,3,421.3098
2025,A81052870,I135514817,Beauty,2,118.52656
2025,A81052870,I135520087,Beauty,1,65.07861
2025,A81052870,I135529583,Beauty,1,175.28032
2025,A81052870,I135545600,Beauty,1,52.43449
2025,A81052870,I135545849,Beauty,1,54.63032
2025,A81052870,I135603293,Beauty,1,54.63032
2025,A81052870,I135645204,Beauty,1,59.23915
2025,A81052870,I135645491,Beauty,1,83.12785
2025,A810559723,I135525317,Beauty,1,50.23866
2025,A810559723,I135539424,Beauty,1,33.58896
2025,A810559723,I135644025,Beauty,3,188.16574
2025,A810559723,I135670145,Beauty,2,118.11635
2025,A810559754,I135676226,Beauty,1,122.62866
2025,A810559754,I135676432,Beauty,2,233.19232
2025,A810559802,I135559915,Beauty,2,154.26309
2025,A810559865,I135552571,Beauty,2,197.74535
2025,A81052898,I135527314,Beauty,1,62.52083
2025,A81052898,I135680938,Beauty,1,63.29299
2025,A810560009,I135484076,Beauty,1,78.9051
2025,A810560057,I135602818,Beauty,2,131.17068
2025,A810560057,I135610237,Beauty,1,54.63032
2025,A810560057,I135610238,Beauty,1,69.63918
2025,A810560102,I135484842,Beauty,4,210.24469
2025,A810560102,I135620357,Beauty,1,118.4783
2025,A810560102,I135631417,Beauty,2,107.49915
2025,A810560209,I135522005,Beauty,3,118.26113
2025,A810560209,I135576928,Beauty,1,56.82615
2025,A810560209,I135604389,Beauty,1,50.23866
2025,A81052932,I135574751,Beauty,2,365.90732
2025,A810560260,I135638942,Beauty,1,93.23832
2025,A810560272,I135677381,Beauty,1,49.24933
2025,A81052940,I135570910,Beauty,2,109.23651
2025,A81052940,I135680819,Beauty,2,98.49866
2025,A810560340,I135558314,Beauty,1,77.14361
2025,A810560353,I135559470,Beauty,2,141.23289
2025,A810560370,I135592974,Beauty,1,373.82196
2025,A810560371,I135577844,Beauty,2,107.49915
2025,A810560414,I135569320,Beauty,1,87.51951
2025,A81052951,I135649465,Beauty,2,151.31923
2025,A810560427,I135467787,Beauty,5,337.43392
2025,A810560427,I135492028,Beauty,2,108.53674
2025,A810560427,I135538601,Beauty,4,265.28522
2025,A810560427,I135588391,Beauty,4,251.02439
2025,A810560427,I135637688,Beauty,4,317.64732
2025,A810560427,I135652066,Beauty,3,189.44463
2025,A810560427,I135676536,Beauty,1,49.24933
2025,A81052957,I135577273,Beauty,1,49.24933
2025,A81052982,I135547165,Beauty,1,35.39871
2025,A81052982,I135559788,Beauty,1,65.07861
2025,A81052982,I135662496,Beauty,1,59.14263
2025,A81052982,I135681115,Beauty,2,98.49866
2025,A81052984,I135513263,Beauty,1,71.20763
2025,A81052984,I135677409,Beauty,2,122.38736
2025,A810560852,I135591797,Beauty,1,65.70599
2025,A810560868,I135485058,Beauty,1,78.9051
2025,A81053034,I135509237,Beauty,2,100.47732
2025,A810561286,I135568781,Beauty,3,196.61124
2025,A81053045,I135564492,Beauty,1,59.14263
2025,A810561381,I135548301,Beauty,1,54.63032
2025,A810561381,I135640228,Beauty,1,83.12785
2025,A810561381,I135645617,Beauty,3,184.25668
2025,A810561424,I135600233,Beauty,1,71.01459
2025,A810561454,I135610208,Beauty,2,116.98224
2025,A810561529,I135638091,Beauty,3,252.1585
2025,A81053070,I135646362,Beauty,1,76.56449
2025,A810561656,I135539809,Beauty,1,67.05727
2025,A810561656,I135576975,Beauty,1,49.24933
2025,A810561705,I135588898,Beauty,5,267.07084
2025,A810561733,I135645306,Beauty,1,76.56449
2025,A810561839,I135528474,Beauty,2,120.31218
2025,A810561839,I135535157,Beauty,2,175.15967
2025,A810561839,I135557322,Beauty,2,133.51129
2025,A810561888,I135484880,Beauty,1,78.9051
2025,A81053100,I135477348,Beauty,1,39.52494
2025,A810562121,I135591013,Beauty,1,840.59268
2025,A810562230,I135561397,Beauty,1,69.22897
2025,A810562245,I135562790,Beauty,1,77.14361
2025,A81053148,I135474281,Beauty,1,56.82615
2025,A810562406,I135484446,Beauty,3,207.30083
2025,A810562406,I135531970,Beauty,2,164.20465
2025,A810562406,I135657709,Beauty,2,128.3716
2025,A810562406,I135668598,Beauty,1,65.58534
2025,A810562410,I135585998,Beauty,1,39.35603
2025,A810562410,I135623075,Beauty,1,118.4783
2025,A810562414,I135643522,Beauty,1,76.56449
2025,A810562452,I135682014,Beauty,2,138.45794
2025,A810562643,I135576776,Beauty,2,147.94103
2025,A810562717,I135677775,Beauty,2,98.49866
2025,A810562799,I135633304,Beauty,2,186.45251
2025,A810562801,I135540047,Beauty,3,177.69332
2025,A810562904,I135563953,Beauty,1,77.14361
2025,A810562935,I135515239,Beauty,2,69.0118
2025,A810562935,I135581954,Beauty,3,177.40376
2025,A810563025,I135485213,Beauty,4,253.75108
2025,A810563095,I135669077,Beauty,4,251.50699
2025,A810563140,I135501267,Beauty,1,55.18531
2025,A810563140,I135556014,Beauty,1,50.4317
2025,A810563140,I135562582,Beauty,2,63.07582
2025,A810563359,I135518339,Beauty,6,238.50092
2025,A810563359,I135535844,Beauty,4,192.3161
2025,A810563359,I135584076,Beauty,2,67.05727
2025,A810563359,I135610395,Beauty,1,54.63032
2025,A81053250,I135634841,Beauty,3,246.46382
2025,A810563448,I135522616,Beauty,1,29.46273
2025,A810563566,I135554730,Beauty,1,84.84108
2025,A810563599,I135486809,Beauty,1,78.9051
2025,A810563693,I135589382,Beauty,1,69.03593
2025,A810563693,I135681615,Beauty,1,49.24933
2025,A810563762,I135637761,Beauty,3,230.99649
2025,A810563843,I135570196,Beauty,1,76.56449
2025,A810563905,I135663046,Beauty,1,158.02737
2025,A810564073,I135493917,Beauty,1,42.51706
2025,A810564073,I135518438,Beauty,1,197.74535
2025,A810564073,I135644020,Beauty,1,76.56449
2025,A810564073,I135676352,Beauty,1,49.24933
2025,A810564095,I135639216,Beauty,1,93.23832
2025,A810564112,I135558094,Beauty,1,57.35701
2025,A81053322,I135432364,Beauty,1,78.9051
2025,A810564139,I135496081,Beauty,3,182.71236
2025,A810564139,I135534341,Beauty,6,530.86
2025,A810564139,I135556059,Beauty,4,308.93639
2025,A810564139,I135624461,Beauty,1,68.89115
2025,A810564139,I135632299,Beauty,4,306.66817
2025,A810564139,I135639779,Beauty,3,243.06149
2025,A810564139,I135662562,Beauty,1,65.07861
2025,A810564152,I135499617,Beauty,1,61.31433
2025,A810564152,I135660185,Beauty,1,39.52494
2025,A810564194,I135550781,Electronics,2,29.6799
2025,A810564194,I135603852,Beauty,3,190.28918
2025,A810564194,I135607129,Beauty,1,54.63032
2025,A810564194,I135633366,Beauty,3,263.04113
2025,A810564212,I135564420,Beauty,1,77.14361
2025,A810564264,I135603270,Beauty,2,109.23651
2025,A810564303,I135495404,Beauty,1,45.29201
2025,A810564303,I135516013,Beauty,1,59.14263
2025,A810564310,I135635946,Beauty,4,298.89831
2025,A810564326,I135607634,Beauty,1,54.63032
2025,A810564326,I135607649,Beauty,1,54.63032
2025,A810564326,I135654740,Beauty,1,59.28741
2025,A810564372,I135657500,Beauty,1,142.19809
2025,A810564376,I135569010,Beauty,1,39.45255
2025,A810564377,I135537718,Beauty,2,101.12883
2025,A810564377,I135557144,Beauty,3,167.17264
2025,A810564377,I135596828,Beauty,4,319.65011
2025,A810564377,I135613562,Beauty,2,133.53542
2025,A810564377,I135635801,Beauty,2,169.80281
2025,A810564386,I135668926,Beauty,1,53.73751
2025,A810564394,I135596592,Electronics,1,1580.32196
2025,A810564414,I135489859,Beauty,3,175.4251
2025,A810564447,I135507092,Beauty,1,888.05639
2025,A810564511,I135571415,Beauty,1,86.04758
2025,A810564552,I135556204,Beauty,1,77.14361
2025,A81053365,I135545379,Beauty,1,74.97191
2025,A81053365,I135635594,Beauty,1,78.13294
2025,A810564566,I135610745,Beauty,1,54.63032
2025,A810564570,I135484191,Beauty,1,98.49866
2025,A810564570,I135591284,Beauty,1,373.82196
2025,A810564570,I135643155,Beauty,1,76.56449
2025,A810564612,I135535081,Beauty,3,244.79885
2025,A810564612,I135633871,Beauty,7,590.75066
2025,A810564617,I135516250,Beauty,1,59.23915
2025,A810564647,I135623082,Beauty,1,118.4783
2025,A810564675,I135518529,Beauty,2,69.0118
2025,A810564675,I135538410,Beauty,1,98.6917
2025,A810564675,I135557153,Beauty,2,141.42593
2025,A810564675,I135682100,Beauty,2,98.49866
2025,A810564707,I135473997,Beauty,3,302.39716
2025,A810564733,I135609551,Beauty,1,54.63032
2025,A810564751,I135497033,Beauty,1,74.97191
2025,A810564882,I135554532,Beauty,1,50.4317
2025,A81053405,I135572461,Beauty,1,74.97191
2025,A81053405,I135638432,Beauty,1,93.23832
2025,A810564960,I135493513,Beauty,1,65.58534
2025,A810564960,I135634304,Beauty,1,93.23832
2025,A810565028,I135570966,Beauty,3,217.12174
2025,A810565028,I135617541,Beauty,1,88.02624
2025,A810565121,I135617863,Beauty,1,98.86061
2025,A810565133,I135610308,Beauty,1,54.63032
2025,A810565142,I135528703,Electronics,1,789.17165
2025,A810565185,I135673434,Electronics,1,136.47928
2025,A810565187,I135523941,Beauty,1,175.28032
